Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
SCHOOLS,ANNO01,Annodata Ltd,10488851,465.40,30/04/2015,Supplies,IT Consumables
SCHOOLS,AREN01,Arena Security Limited,10485560,250.00,01/01/2015,Premises,Maintenance of Buildings
SCHOOLS,ASCO99,Asco Educational Supplies,10485317,589.35,28/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,ASHD01,Ashdown Education Ltd,10488511,450.00,07/05/2015,Employees,Training
SCHOOLS,ATKE01,Atkey Solutions Ltd t/a Bluesky,10486774,750.00,30/03/2015,Supplies,Consultants Fees
SCHOOLS,BAGS99,Bags Of Books,10487033,296.00,29/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BARF01,Barfordian Coaches Ltd,10486043,744.00,22/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BARF01,Barfordian Coaches Ltd,10486167,675.00,22/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BARN95,Barney Payne Education Consultancy Limited,10486112,250.00,05/05/2015,Supplies,Professional Services - Curriculum
SCHOOLS,BART93,Barton Petroleum,10484655,"1,788.96",23/04/2015,Premises,Oil
SCHOOLS,BART93,Barton Petroleum,10485627,539.25,23/04/2015,Premises,Oil
SCHOOLS,BART93,Barton Petroleum,10488877,494.10,22/04/2015,Premises,Electricity
SCHOOLS,BEAN02,Beanstalk,10483902,434.00,18/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BEDF08,Bedford College,10487867,329.00,24/04/2015,Supplies,Learning Resources - Other
SCHOOLS,BEDF08,Bedford College,10488810,520.00,24/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BEDF10,Bedford Road Lower School,10486957,"103,702.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,BED055,Bedfordshire Cleaning Ltd,10485449,291.00,30/04/2015,Premises,Cleaning Services
SCHOOLS,BELL19,Bell Percussion Ltd,10486172,415.03,24/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BIDD98,Biddenham Upper School,10486606,"4,333.00",21/04/2015,Premises,Maintenance of Buildings
SCHOOLS,BIDD98,Biddenham Upper School,10486650,700.00,24/04/2015,Employees,Training
SCHOOLS,BIDD98,Biddenham Upper School,10486742,"1,020.00",01/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,BIDD98,Biddenham Upper School,10486975,"489,227.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,BIDD98,Biddenham Upper School,10487067,350.00,24/04/2015,Employees,Training
SCHOOLS,MOSE01,Brian Moses,10488471,"1,200.00",21/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,BRIC09,Brickhill Lower School,10486958,"88,989.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,BRIT21,British Gas,10484393,"3,357.30",13/04/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10484599,433.63,10/04/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486111,552.89,10/04/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486164,"1,031.68",13/04/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486598,"1,734.86",06/02/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486600,"1,300.51",30/01/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486602,544.00,24/02/2015,Premises,Gas
SCHOOLS,BRIT21,British Gas,10486662,"3,157.48",07/04/2015,Premises,Gas
SCHOOLS,BRIT26,British Telecom,10488149,259.20,14/05/2015,Supplies,Telephone Line Rentals
SCHOOLS,BRIT26,British Telecom,10488837,296.60,10/05/2015,Supplies,Telephone Line Rentals
SCHOOLS,BROM04,Bromham Baptist Church,10486141,312.50,06/05/2015,Supplies,Consultants Fees
SCHOOLS,BROM98,Bromham Lower School,10486959,"93,209.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,BSSR99,BSS Recruitment UK Limited,10484394,386.81,18/03/2015,Premises,Cleaning Services
SCHOOLS,BSSR99,BSS Recruitment UK Limited,10484395,329.20,24/03/2015,Premises,Cleaning Services
SCHOOLS,BSSR99,BSS Recruitment UK Limited,10484396,329.20,30/03/2015,Premises,Cleaning Services
SCHOOLS,BSSR99,BSS Recruitment UK Limited,10486701,351.09,29/04/2015,Premises,Cleaning Services
SCHOOLS,BSSR99,BSS Recruitment UK Limited,10487069,300.40,23/04/2015,Premises,Cleaning Services
SCHOOLS,BURS01,Bursar Services For Schools Limited,10487536,"1,980.00",09/05/2015,Supplies,Consultants Fees
SCHOOLS,CAMB11,Cambridgeshire County Council,10483944,"8,092.50",31/03/2015,Supplies,Catering Costs
SCHOOLS,CAME01,Camestone Lower School,10486960,"92,228.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,CAMS01,Cams Fire & Security Plc,10486633,800.00,28/02/2015,Premises,Maintenance of Buildings
SCHOOLS,CAPI07,Capita Business Services Ltd,10484598,"3,100.00",03/03/2015,Supplies,Consultants Fees
SCHOOLS,CAPI07,Capita Business Services Ltd,10488395,"2,673.00",03/03/2015,Supplies,Consultants Fees
SCHOOLS,CAPI01,Capita IT Services (BSF),10485295,637.20,22/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,CAPI01,Capita IT Services (BSF),10486721,"3,497.58",28/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,CARE96,Care Forum (Mk) Ltd,10488339,286.20,30/04/2015,Supplies,Consultants Fees
SCHOOLS,CARL97,Carlton Lower School,10486961,"34,839.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,MILE01,Carole A Miles,10486128,895.00,24/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,CART11,Cartridge Depot,10484384,709.10,22/04/2015,Supplies,Learning Resources - Other
SCHOOLS,CART11,Cartridge Depot,10486143,595.39,06/05/2015,Supplies,IT Consumables
SCHOOLS,CART11,Cartridge Depot,10488911,332.31,20/05/2015,Supplies,IT Consumables
SCHOOLS,CATE04,Caterlink Ltd,10486109,"1,420.80",30/03/2015,Supplies,Catering Costs
SCHOOLS,CAUL06,Cauldwell Lower School,10486962,"151,196.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,CAWD01,Cawdell Contracts Limited,10488457,"16,825.00",19/05/2015,Balance Sheet,Other Capital Expenditure
SCHOOLS,CHAL07,Challenge Education Ltd,10488416,400.00,20/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,CHIL34,Child Whispering Ltd,10487205,675.00,28/04/2015,Employees,Training
SCHOOLS,CHRI11,Christopher Reeves Va Lowers School,10486963,"30,783.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,CIVI97,Civica Services Ltd,10486634,357.74,09/03/2015,Supplies,IT Consumables - Admin Supplies
SCHOOLS,COAC03,Coachhire4U LLP,10484574,400.00,11/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,CONC08,Concorde Blinds Direct Ltd,10483912,415.24,28/03/2015,Premises,Maintenance of Buildings
SCHOOLS,COOL03,Cool Milk at School,10487072,409.20,12/04/2015,Supplies,Special Facilities
SCHOOLS,COOL02,Cooleraid Ltd,10483956,580.00,01/04/2015,Supplies,Other Occupation Costs
SCHOOLS,COUN89,Countrywide Ground Maintenance Ltd,10485307,558.33,30/04/2015,Premises,Maintenance of Grounds
SCHOOLS,COUN89,Countrywide Ground Maintenance Ltd,10485335,275.00,30/04/2015,Premises,Maintenance of Grounds
SCHOOLS,COUN89,Countrywide Ground Maintenance Ltd,10487073,308.34,01/04/2015,Premises,Maintenance of Grounds
SCHOOLS,CYSS01,CYS Security Ltd,10484399,281.25,30/03/2015,Supplies,Other Occupation Costs
SCHOOLS,COUL02,Daniel Couldridge T/A DTM Home Improvements,10483929,"1,255.00",08/04/2015,Premises,Maintenance of Buildings
SCHOOLS,DANW99,Danwood Contract Rentals,10486737,554.30,05/05/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,DELA98,De Lage Landen Leasing Ltd,10488860,504.53,12/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,DELL01,Dell Corporation Ltd,10485597,"1,119.10",23/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,DIAM04,Diamond Coaches,10484182,350.00,26/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,DIAM04,Diamond Coaches,10484400,660.00,17/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,DIAM04,Diamond Coaches,10487223,900.00,09/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,EALE01,Eales & Co (Chartered Surveyors),10486168,580.00,02/05/2015,Premises,Maintenance of Buildings
SCHOOLS,EARL95,Early Years Resources,10485320,"1,831.25",24/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,EDUC75,EducationCity Ltd,10486104,"1,299.50",13/02/2015,Supplies,Learning Resources - ICT
SCHOOLS,ELST97,Elstow Lower School,10486964,"145,196.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,ELST97,Elstow Lower School,10487074,441.89,24/04/2015,Premises,Cleaning Services
SCHOOLS,EMOO98,Emo Oil Ltd,10484629,"3,650.47",14/04/2015,Premises,Oil
SCHOOLS,EMOO98,Emo Oil Ltd,10488474,"1,765.80",17/04/2015,Premises,Oil
SCHOOLS,EMOO98,Emo Oil Ltd,10488864,491.30,13/05/2015,Premises,Oil
SCHOOLS,ESPO99,Espo,10483949,465.03,30/03/2015,Supplies,Learning Resources - Other
SCHOOLS,ESPO99,Espo,10484401,297.00,17/03/2015,Supplies,Purchase of Furniture
SCHOOLS,ESPO99,Espo,10484610,256.00,14/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,ESPO99,Espo,10485625,401.00,14/04/2015,Supplies,Learning Resources - Other
SCHOOLS,ESPO99,Espo,10486710,373.00,24/04/2015,Supplies,Purchase of Furniture
SCHOOLS,ESPO99,Espo,10488526,312.71,29/04/2015,Premises,Cleaning Services
SCHOOLS,EXPR05,Expresslines Limited,10486768,270.00,27/02/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,EXPR05,Expresslines Limited,10486771,360.00,27/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,EXTE03,Extera Limited,10488529,391.55,06/05/2015,Supplies,Learning Resources - ICT
SCHOOLS,EXTE03,Extera Limited,10488532,"1,651.09",22/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,FALC03,Falcon SA Gymnastics Club,10486053,450.00,17/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,EILE99,Federation of Eileen Wade and Milton Ernest Lower Schools,10486965,"57,624.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,FIRE05,Fire & Security Solutions Ltd,10487864,282.00,25/02/2015,Supplies,Other Occupation Costs
SCHOOLS,FIRS91,First News,10488414,261.00,04/05/2015,Supplies,Learning Resources - Other
SCHOOLS,FLUE96,Fluentblu Ltd,10484357,852.00,27/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,FUSI04,Fusion Lifestyle,10485003,540.00,27/04/2015,Supplies,Learning Resources - Other
SCHOOLS,FUSI04,Fusion Lifestyle,10485622,422.75,07/04/2015,Supplies,Learning Resources - Other
SCHOOLS,GMOO98,G Moore Skip Hire Ltd,10484406,681.00,08/04/2015,Premises,Maintenance of Buildings
SCHOOLS,GADS01,Gadsby & Fay,10486046,"28,440.00",04/05/2015,Balance Sheet,Other Capital Expenditure
SCHOOLS,GIBB01,Gibbs & Dandy Plc,10485300,432.16,22/04/2015,Premises,Maintenance of Buildings
SCHOOLS,GILK99,Gilks Fencing Ltd,10484407,"2,781.44",10/04/2015,Premises,Maintenance of Grounds
SCHOOLS,GLED01,GL Education Group Ltd,10486158,"2,778.00",30/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GLSE99,Gls Educational Supplies Ltd,10486038,"1,499.84",29/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GLSE99,Gls Educational Supplies Ltd,10486610,257.60,20/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GLSE99,Gls Educational Supplies Ltd,10487239,277.93,08/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GLSE99,Gls Educational Supplies Ltd,10487529,747.35,26/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GRAF01,Grafham Water Centre,10486773,"1,500.00",18/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GRAF01,Grafham Water Centre,10488533,"2,250.00",02/04/2015,Supplies,Learning Resources - Other
SCHOOLS,GREA15,Great Barford Lower School,10486966,"60,384.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,GREA16,Great Denham Primary School IMPREST,10487887,942.77,19/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,GREE34,Green Planet Fire & Security,10485309,465.20,02/04/2015,Supplies,Other Occupation Costs
SCHOOLS,HARR94,Harrold Lower School,10486967,"45,302.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,HAST03,Hastingsbury Business & Enterprise,10486977,"308,715.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,HAVE01,Haven Power,10486591,265.95,03/10/2012,Premises,Electricity
SCHOOLS,HAZE02,Hazeldene Lower School,10486968,"98,055.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,HCSS06,HCSS Education Ltd,10485338,765.00,01/05/2015,Supplies,Subscriptions
SCHOOLS,HCSS06,HCSS Education Ltd,10486637,765.00,18/03/2015,Supplies,IT Consumables - Admin Supplies
SCHOOLS,HEAD05,Headley Stokes Midland Ltd (HSM Ltd),10485643,"1,250.00",16/03/2015,Balance Sheet,Other Capital Expenditure
SCHOOLS,HERB01,Herberts Travel,10486067,780.00,30/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERB01,Herberts Travel,10488121,260.00,30/04/2015,Supplies,Learning Resources - Other
SCHOOLS,HERT02,Hertfordshire Business Services,10483903,319.54,31/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10484039,743.40,31/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10484611,262.45,31/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10485572,394.26,31/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10486048,318.14,30/04/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,HERT02,Hertfordshire Business Services,10486685,430.74,30/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10486756,"1,352.87",30/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HERT02,Hertfordshire Business Services,10487257,416.28,30/04/2015,Premises,Cleaning Services
SCHOOLS,HERT02,Hertfordshire Business Services,10487459,320.27,30/04/2015,Supplies,Learning Resources - Other
SCHOOLS,HERT02,Hertfordshire Business Services,10487812,502.00,30/04/2015,Premises,Cleaning Services
SCHOOLS,HERT02,Hertfordshire Business Services,10488412,800.00,30/04/2015,Supplies,Purchase of Furniture
SCHOOLS,HERT02,Hertfordshire Business Services,10488412,436.35,30/04/2015,Supplies,Other Occupation Costs
SCHOOLS,HERT02,Hertfordshire Business Services,10488442,297.40,30/04/2015,Premises,Cleaning Services
SCHOOLS,HERT02,Hertfordshire Business Services,10488485,504.17,30/04/2015,Supplies,Special Facilities
SCHOOLS,HILL82,Hilltop Outdoor Center,10486585,"3,749.83",04/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HILL82,Hilltop Outdoor Center,10486586,"1,450.00",04/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,HOLD98,Holdsworth Food Service,10486680,315.71,03/12/2014,Supplies,Catering Costs
SCHOOLS,HOLD98,Holdsworth Food Service,10486690,250.60,09/03/2015,Supplies,Catering Costs
SCHOOLS,HOLD98,Holdsworth Food Service,10486691,330.44,04/03/2015,Supplies,Catering Costs
SCHOOLS,HOLD98,Holdsworth Food Service,10486714,499.09,10/04/2015,Supplies,Catering Costs
SCHOOLS,HOLD98,Holdsworth Food Service,10486715,282.55,15/04/2015,Supplies,Catering Costs
SCHOOLS,HOLD98,Holdsworth Food Service,10486719,296.36,20/04/2015,Supplies,Catering Costs
SCHOOLS,HORI03,Horizon HR Solutions Ltd,10484656,"1,674.00",29/04/2015,Supplies,Consultants Fees
SCHOOLS,HORI03,Horizon HR Solutions Ltd,10486712,"1,561.67",30/04/2015,Supplies,Consultants Fees
SCHOOLS,ICPH01,ICPhygiene,10485001,"1,258.50",23/04/2015,Premises,Maintenance of Buildings
SCHOOLS,ICPH01,ICPhygiene,10486056,380.79,05/05/2015,Premises,Cleaning Services
SCHOOLS,ICPH01,ICPhygiene,10486713,"1,175.00",30/04/2015,Premises,Cleaning Services
SCHOOLS,ICPH01,ICPhygiene,10488117,382.16,11/05/2015,Premises,Cleaning Services
SCHOOLS,ICPH01,ICPhygiene,10488118,339.90,30/04/2015,Premises,Maintenance of Buildings
SCHOOLS,ICPH01,ICPhygiene,10488822,629.30,13/05/2015,Premises,Maintenance of Buildings
SCHOOLS,EDIT02,IMPREST- Edith Cavell Lower School,10487889,380.00,21/04/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,INTR99,In Trim,10487260,"1,300.00",01/05/2015,Balance Sheet,Formula Capital Expenditure (Not to be used by VA schools)
SCHOOLS,INTR99,In Trim,10487861,327.56,01/05/2015,Premises,Maintenance of Grounds
SCHOOLS,INSI97,Insight Ict Ltd,10485630,"1,000.00",16/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,INSI97,Insight Ict Ltd,10486100,309.85,16/04/2015,Supplies,IT Consumables
SCHOOLS,INSI97,Insight Ict Ltd,10486103,262.40,27/03/2015,Supplies,Learning Resources - ICT
SCHOOLS,INSI97,Insight Ict Ltd,10487869,620.20,13/05/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,INSI97,Insight Ict Ltd,10487872,835.10,01/05/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,INSI97,Insight Ict Ltd,10488388,584.30,17/03/2015,Supplies,Miscellaneous Expenditure
SCHOOLS,INSI97,Insight Ict Ltd,10488473,"1,749.00",16/04/2015,Supplies,Consultants Fees
SCHOOLS,INVE04,Investec Asset Finance Plc,10486648,862.33,09/03/2015,Supplies,Lease of Equipment
SCHOOLS,ITIB99,ITI Info Tech Installations (Bedford) Limited,10486288,596.08,30/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,JDSP01,JDS Plant Hire,10485301,300.00,29/04/2015,Premises,Maintenance of Buildings
SCHOOLS,KCS01,KCS (Kent County Supplies),10487060,331.92,24/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,KEIT01,KEITS Ltd,10486727,428.00,29/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,KEIT01,KEITS Ltd,10486728,642.00,29/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,KEMP90,Kempston Carpets,10487222,"8,637.50",17/04/2015,Balance Sheet,Other Capital Expenditure
SCHOOLS,KING72,Kingswood Learning & Leisure Group Ltd,10488856,600.00,18/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,KONI02,Konica Minolta Business Solutions,10484059,707.78,24/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,KONI02,Konica Minolta Business Solutions,10484353,843.41,25/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,KONI02,Konica Minolta Business Solutions,10484600,"2,299.03",20/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,KONI02,Konica Minolta Business Solutions,10486686,255.87,08/05/2015,Supplies,Leasing - Learning Resources
SCHOOLS,KONI02,Konica Minolta Business Solutions,10488438,388.11,18/04/2015,Supplies,Leasing - Learning Resources
SCHOOLS,LIFE04,Life Education Mobiles (2010) Ltd,10486131,340.00,01/05/2015,Supplies,Professional Services - Curriculum
SCHOOLS,LIQU99,Liquid Designs,10485631,291.02,30/04/2015,Premises,Maintenance of Buildings
SCHOOLS,LITE02,Literacy Matters Ltd,10484439,960.00,20/04/2015,Employees,Training
SCHOOLS,LIVI02,Livingstone Primary School,10486969,"109,656.00",14/05/2015,Transfer Payments,Bank Control Account
SCHOOLS,LUTO04,Luton First Teaching School Alliance,10486166,300.00,01/05/2015,Employees,Training
SCHOOLS,MMPR01,M & M Productions,10485321,695.00,12/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MMTH99,M&M Theatrical Productions,10484386,"1,150.00",26/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MARE01,Maretts Chariots,10486636,370.00,25/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MARE01,Maretts Chariots,10486772,440.00,27/03/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MARS98,Marshalls Coaches,10486692,340.00,11/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MARS98,Marshalls Coaches,10488409,380.00,15/05/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MAXI05,Maxim Systems Ltd,10488399,900.00,15/05/2015,Premises,Maintenance of Grounds
SCHOOLS,MICR95,Micro Librarian Systems,10484382,350.00,09/04/2015,Supplies,Learning Resources - Curriculum
SCHOOLS,MICR95,Micro Librarian Systems,10487203,"1,115.00",30/04/2015,Supplies,Learning Resources - ICT
SCHOOLS,MICR95,Micro Librarian Systems,10487204,495.00,30/04/2015,Employees,Training
SCHOOLS,MICR95,Micro Librarian Systems,10487207,580.00,09/04/2015,Supplies,Professional Services - Curriculum
SCHOOLS,MILL24,Millgate Computer Systems Limited,10485604,"1,863.62",24/04/2015,Supplies,Learning Resources - ICT
